10.0000	9.0000	37.0000	366.0000	0.9919	1.1678	0.9975	1.1608	1.0252	35.3928	490.0341	447.7022	57.1770	410.9956	16.8472	22.5416	36000.0000	391.6000	1.2043	0.0000	2.0458
10.0000	9.0000	37.0000	570.0000	0.9907	1.1682	0.9982	1.1643	1.0281	35.4301	489.6359	447.6907	57.8170	410.8635	16.9267	23.5449	36000.0000	391.6000	1.2043	0.0000	2.0458
10.0000	9.0000	37.0000	763.0000	0.9945	1.1653	0.9982	1.1651	1.0248	35.4209	490.5057	447.0808	58.0208	411.1144	16.7036	26.6626	36000.0000	391.6000	1.2043	0.0000	2.0458
10.0000	9.0000	37.0000	969.0000	0.9930	1.1721	0.9925	1.1641	1.0254	35.3928	490.6959	446.9611	57.8065	411.4291	17.0383	31.3397	36000.0000	391.6000	1.2043	0.0000	2.0458
10.0000	9.0000	38.0000	164.0000	0.9912	1.1682	0.9975	1.1668	1.0264	35.4307	490.7310	446.7390	59.3076	411.3141	16.9554	32.9577	36000.0000	391.6000	1.2043	0.0000	2.0458
10.0000	9.0000	38.0000	360.0000	0.9915	1.1687	0.9973	1.1644	1.0211	35.4178	490.7909	447.2158	57.9567	411.3840	17.0177	25.1334	36000.0000	391.6000	1.2043	0.0000	2.0458
10.0000	9.0000	38.0000	571.0000	0.9916	1.1685	0.9970	1.1643	1.0247	35.2435	490.7750	446.9195	58.1739	411.4209	17.0172	26.3338	36000.0000	391.6000	1.2043	0.0000	2.0458
10.0000	9.0000	38.0000	759.0000	0.9918	1.1689	0.9981	1.1659	1.0230	35.4547	491.3723	445.6632	58.3198	411.5129	16.6912	28.4960	36000.0000	396.2000	1.2043	0.0000	2.0458
10.0000	9.0000	38.0000	968.0000	0.9919	1.1689	0.9976	1.1680	1.0243	35.4310	490.7903	445.9625	58.4786	411.6106	16.8649	23.3392	36000.0000	396.2000	1.2043	0.0000	2.0458
10.0000	11.0000	35.0000	291.0000	0.9803	1.3309	1.0059	1.3222	1.0548	52.0196	472.6517	456.9598	64.6882	401.8005	17.0493	38.1425	49000.0000	350.2000	1.4973	7.0000	2.7235
10.0000	11.0000	35.0000	503.0000	0.9833	1.3256	1.0059	1.3254	1.0579	51.5882	472.3793	457.0623	65.4736	401.7124	16.9052	38.4336	49000.0000	350.2000	1.4973	7.0000	2.7235
10.0000	11.0000	35.0000	703.0000	0.9801	1.3327	1.0044	1.3230	1.0565	51.7633	474.5834	456.9603	68.2012	401.6334	16.9937	38.8907	49000.0000	350.2000	1.4973	7.0000	2.7235
10.0000	11.0000	35.0000	900.0000	0.9821	1.3349	1.0033	1.3257	1.0573	51.5341	474.6613	456.9359	65.3244	401.6837	17.3054	39.2274	49000.0000	350.2000	1.4973	7.0000	2.7235
10.0000	11.0000	36.0000	101.0000	0.9769	1.3305	1.0058	1.3257	1.0617	51.6211	474.7110	456.1828	65.3311	401.7052	17.1934	39.7205	49000.0000	350.2000	1.4973	7.0000	2.7235
10.0000	11.0000	38.0000	306.0000	0.9802	1.3332	1.0076	1.3277	1.0574	51.8300	472.9498	456.6371	65.3478	402.4748	17.0526	50.1660	49000.0000	350.2000	1.4973	7.0000	2.7235
10.0000	11.0000	38.0000	510.0000	0.9814	1.3326	1.0054	1.3280	1.0578	51.6109	473.5005	456.5088	65.2014	402.4274	16.9765	48.6331	49000.0000	350.2000	1.4973	7.0000	2.7235
10.0000	11.0000	38.0000	707.0000	0.9833	1.3285	1.0042	1.3273	1.0572	51.5213	473.9638	456.5361	65.4727	402.4557	17.0507	43.6589	49000.0000	350.2000	1.4973	7.0000	2.7235
10.0000	11.0000	38.0000	904.0000	0.9800	1.3302	1.0053	1.3271	1.0572	51.5362	474.3045	456.6438	65.4980	402.3905	17.1359	44.6482	49000.0000	354.8000	1.4973	7.0000	2.7235
