10.000	4.000	45.000	1.002	0.995	0.992	0.994	0.993	19.120	17.645	17.142	16.568	18.281	16.935	0.738	0.000	19.000	0.000	0.000	-0.741
10.000	4.000	46.000	1.002	0.995	0.991	0.994	0.992	19.085	17.596	17.060	16.484	18.283	16.985	0.747	0.000	19.000	0.000	0.000	-0.741
10.000	4.000	47.000	1.002	0.995	0.992	0.994	0.991	19.099	17.534	17.094	16.572	18.295	16.933	0.750	0.000	19.000	0.000	0.000	-0.741
10.000	4.000	48.000	1.002	0.995	0.991	0.994	0.992	19.086	17.623	17.039	16.505	18.257	16.952	0.780	0.000	19.000	0.000	0.000	-0.741
10.000	4.000	49.000	1.002	0.995	0.992	0.993	0.992	19.035	17.586	17.262	16.480	18.238	16.846	0.756	0.000	19.000	0.000	0.000	-0.741
10.000	4.000	50.000	1.002	0.995	0.992	0.994	0.992	19.066	17.758	17.233	16.555	18.220	16.946	0.786	0.000	19.000	0.000	0.000	-0.741
10.000	4.000	51.000	1.002	0.995	0.991	0.994	0.991	19.095	17.617	17.022	16.622	18.239	16.675	0.744	0.000	19.000	0.000	0.000	-0.741
10.000	4.000	52.000	1.002	0.995	0.992	0.994	0.992	19.092	17.611	17.009	16.558	18.286	16.675	0.763	0.000	19.000	0.000	0.000	-0.741
10.000	4.000	53.000	1.002	0.995	0.993	0.994	0.992	18.990	17.666	16.964	16.625	18.234	16.798	0.763	0.000	19.000	0.000	0.000	-0.741
10.000	4.000	54.000	1.003	0.995	0.992	0.993	0.994	18.961	17.678	17.069	16.491	18.268	16.796	0.787	0.000	19.000	0.000	0.000	-0.741
10.000	4.000	55.000	1.002	0.996	0.992	0.994	0.992	18.989	17.569	17.073	16.552	18.277	16.624	0.783	0.000	19.000	0.000	0.000	-0.741
10.000	4.000	56.000	1.002	0.995	0.992	0.994	0.993	19.023	17.541	17.044	16.552	18.174	16.682	0.771	0.000	19.000	0.000	0.000	-0.741
10.000	4.000	57.000	1.002	0.995	0.992	0.994	0.994	19.015	17.651	17.030	16.502	18.310	16.605	0.765	0.000	19.000	0.000	0.000	-0.741
10.000	4.000	58.000	1.001	0.995	0.993	0.994	0.992	18.999	17.447	17.051	16.747	18.184	16.731	0.759	0.000	19.000	0.000	0.000	-0.741
10.000	4.000	59.000	1.002	0.996	0.992	0.994	0.992	18.989	17.534	17.052	16.877	18.244	16.687	0.731	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	0.000	1.002	0.995	0.991	0.993	0.992	18.985	17.485	16.913	16.611	18.204	16.702	0.764	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	1.000	1.002	0.995	0.992	0.994	0.993	18.936	17.687	17.045	16.611	18.315	16.695	0.756	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	2.000	1.003	0.995	0.992	0.994	0.993	19.022	17.615	17.147	16.795	18.262	16.736	0.766	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	3.000	1.003	0.996	0.992	0.994	0.993	18.975	17.643	17.033	16.590	18.230	16.675	0.757	0.000	19.000	0.000	0.000	-0.741
